location,Latitude,Longitude
"Skycourts Tower E, Skycourts Towers, Dubai Residence Complex, Dubai",25.0911616,55.3851397
"Al Forsan Village, Khalifa City, Abu Dhabi",24.4043778,54.5485148
"Al Warqaa 4, Al Warqaa, Dubai",25.1859199,55.4388546
"Mediterranean, Discovery Gardens, Dubai",25.0390117,55.1444815
"Green Lakes 1, JLT Cluster S, Jumeirah Lake Towers (JLT), Dubai",25.0779686,55.1473271
"Al Dahre Compound, Khalifa City, Abu Dhabi",24.4161075,54.5762199
"Mayan 2, Mayan, Yas Island, Abu Dhabi",24.4639862,54.5964063
"Gulf Paradise, Saadiyat Al Marina, Saadiyat Island, Abu Dhabi",24.5201414,54.4359449
"Meydan Gated Community, Meydan City, Dubai",25.1591193,55.3088196
"Zone 34, Mohammed Bin Zayed City, Abu Dhabi",24.3281972,54.5327458
"Al Thamam 47, Al Thamam, Remraam, Dubai",25.0034706,55.2468154
"Roy Mediterranean, Al Furjan, Dubai",25.0215764,55.1558374
"Aurum Villas, DAMAC Hills 2 (Akoya by DAMAC), Dubai",24.9828777,55.3882751
"Millennium Atria, Business Bay, Dubai",25.1797124,55.2637703
"P-21, France Cluster, International City, Dubai",25.1609303,55.4007923
"Al Sana 2, Al Sana, Al Muneera, Al Raha Beach, Abu Dhabi",24.4496156,54.6059826
"Sheikh Khalifa Bin Zayed Street, Abu Dhabi",24.5182259,54.5281113
"Cyber House Building, Al Souk Al Kabeer, Bur Dubai, Dubai",25.2616291,55.2899195
"Wafra Commercial Tower, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",24.4866955,54.4038124
"Dubai Silicon Oasis, Dubai",25.1279484,55.3862638
"Jumeirah 2, Jumeirah, Dubai",25.2016428,55.2452567
"Wasl R421, Al Karama, Dubai",25.2472437,55.3090135
"Al Souk Al Kabeer, Bur Dubai, Dubai",25.262408,55.2936155
"Al Rahba, Abu Dhabi",24.6091759,54.6982678
"Bayshore, Dubai Creek Harbour, Dubai",25.2028084,55.348346
"Nad Al Hamar Tower, Nad Al Hamar, Dubai",25.1860537,55.3933658
"Turquoise, Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",24.5391009,54.4102775
"Wadi Al Shabak, Dubai",25.1685007,55.4914865
"Al Qusais Industrial 5, Al Qusais Industrial Area, Al Qusais, Dubai",25.2871169,55.4153232
"Mirdif 44 Villas, Uptown Mirdif, Mirdif, Dubai",25.2228581,55.4253875
"Midtown Central Majan, Majan, Dubai",25.0964383,55.3174999
"Al Dhait South, Al Dhait, Ras Al Khaimah",25.7292939,55.9261767
"Shabiya 10, Mussafah Community, Mohammed Bin Zayed City, Abu Dhabi",24.3342506,54.5341328
"Al Nahda 2, Al Nahda (Dubai), Dubai",25.2888084,55.3779629
"Zinnia, DAMAC Hills 2 (Akoya by DAMAC), Dubai",24.9957824,55.3928192
"Siena 1, Siena, Tuscan Residence, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0601975,55.2093505
"Arjan, Dubai",25.0605347,55.2397317
"City Oasis 3, City Oasis, Dubai Silicon Oasis, Dubai",25.1233693,55.3768038
"Al Bahia, Abu Dhabi",24.5676671,54.6464984
"Al Hamriya, Bur Dubai, Dubai",25.2601903,55.3046728
"Al Manal Residence 2, Al Manal Residence, Dubai Silicon Oasis, Dubai",25.1190327,55.3940335
"Baniyas East, Baniyas, Abu Dhabi",24.3088919,54.6369172
"Emaar South, Dubai South, Dubai",24.8646887,55.143799
"Palm Jumeirah, Dubai",25.1124317,55.138978
"Al Jaziah Building, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0493122,55.2121504
"Al Badaa, Dubai",25.2247272,55.2687419
"Al Falaj, Sharjah",25.3569969,55.4347015
"Maple 2, Emirates Gardens 2, JVC District 14, Jumeirah Village Circle (JVC), Dubai",25.0488228,55.2050756
"Noon Hotel Apartment, Al Barsha 1, Al Barsha, Dubai",25.1141167,55.204475
"Sahara Tower 6, Sahara Towers, Al Nahda (Sharjah), Sharjah",25.2978705,55.3664875
"Emirates Cluster, International City, Dubai",25.1638934,55.4200376
"Trident Waterfront, Dubai Marina, Dubai",25.067687,55.1315198
"Beach Rotana Hotel, Tourist Club Area (TCA), Abu Dhabi",24.4943402,54.3841643
"Town Square, Dubai",25.0002811,55.2922053
"Al Nabat, Shoreline Apartments, Palm Jumeirah, Dubai",25.1127059,55.143224
"Al Grayyeh, Zakhir, Al Ain",24.1166119,55.7088775
"Aljada, Sharjah",25.3184047,55.4742758
"Roda Amwaj Suites, Amwaj, Jumeirah Beach Residence (JBR), Dubai",25.0744598,55.1314051
"Ansam, Yas Island, Abu Dhabi",24.484259,54.5994258
"Al Anbara, Shoreline Apartments, Palm Jumeirah, Dubai",25.1125171,55.1415892
"City Towers, Sheikh Zayed Road, Dubai",25.2331362,55.3132757
"Marina Heights II, Marina Heights, Marina Square, Al Reem Island, Abu Dhabi",24.490914,54.3937406
"Silver Wave Tower, Al Mina, Abu Dhabi",24.5058913,54.3758191
"Burj Residence 2, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0645928,55.2093733
"Park Ridge Tower C, Park Ridge, Dubai Hills Estate, Dubai",25.1120907,55.2488424
"Burj Al Shams, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.5106856,54.4088666
"Al Ramth 07, Al Ramth, Remraam, Dubai",25.0017755,55.2537558
"Asharij, Al Ain",24.2015519,55.6704671
"Al Muneera, Al Raha Beach, Abu Dhabi",24.4516051,54.6046975
"Downtown Views II Tower 3, Downtown Views II, Za'abeel 2, Za'abeel, Dubai",25.2024286,55.2809328
"Sky Gardens DIFC, DIFC, Dubai",25.211711,55.282947
"Sadaf 7, Sadaf, Jumeirah Beach Residence (JBR), Dubai",25.0813125,55.1384375
"Viceroy, Palm Jumeirah, Dubai",25.1124317,55.138978
"Hamdan Street, Abu Dhabi",24.4990096,54.3757257
"Pearl Coast Premier Apartments, Al Barsha 1, Al Barsha, Dubai",25.1127706,55.2050281
"Al Yahar, Al Ain",24.226357,55.5619499
"Etlala Residence, Dubai Residence Complex, Dubai",25.0952676,55.3727787
"Burj Mohammed Bin Rashid - WTC, Al Markaziya, Abu Dhabi",24.486755,54.3578424
"St Regis Villas, Saadiyat Island, Abu Dhabi",24.5391681,54.4241865
"Oasis Residences One, Oasis Residences, Masdar City, Abu Dhabi",24.4266734,54.614979
"Building 8, City Walk, Al Wasl, Dubai",25.2074895,55.2625253
"D-04, China Cluster, International City, Dubai",25.1671926,55.4146312
"Landmark Tower, Corniche Road, Abu Dhabi",24.485139,54.3507851
"Beach Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.4998504,54.4105275
"Eastern Mangrove Promenade, Eastern Mangroves Complex, Al Zahraa, Abu Dhabi",24.4464391,54.4384601
"Khalifa Park, Eastern Road, Abu Dhabi",24.4546546,54.3935906
"Al Barza, Al Bandar, Al Raha Beach, Abu Dhabi",24.4511944,54.5995572
"Delma Street, Al Mushrif, Abu Dhabi",24.4515351,54.3633865
"Lago Vista B, Lago Vista, Dubai Production City (IMPZ), Dubai",25.0317773,55.1900227
"Parkside, Rawda Apartments, Town Square, Dubai",25.0002811,55.2922053
"Azure, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.5043484,54.4109627
"Mayan 4, Mayan, Yas Island, Abu Dhabi",24.4638196,54.5964329
"Al Hadeel, Al Raha Beach, Abu Dhabi",24.4490077,54.5995376
"Al Tharwaniyah Community, Al Raha Gardens, Abu Dhabi",24.4397037,54.5927041
"Najmat C10 Tower, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",24.4856077,54.4076322
"Saadiyat Island, Abu Dhabi",24.5302924,54.4451578
"Marina Sunset Bay, The Marina, Abu Dhabi",24.4802383,54.3201929
"Mayan 1, Mayan, Yas Island, Abu Dhabi",24.4646784,54.5970513
"Suburbia Tower 1, Suburbia, Downtown Jebel Ali, Jebel Ali, Dubai",24.980273,55.0924705
"The Wave, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",24.485457,54.4038785
"Abu Dhabi National Exhibition Centre ADNEC, Capital Centre, Abu Dhabi",24.419814,54.437269
"Al Bateen, Abu Dhabi",24.4536594,54.3523876
"Al Naseem Residence A, Al Naseem, Al Bandar, Al Raha Beach, Abu Dhabi",24.4511944,54.5995572
"Wasl Ivory, Al Karama, Dubai",25.2463946,55.3100789
"Al Rigga, Deira, Dubai",25.2675792,55.3129667
"Garden City, Ajman",25.4043394,55.5077516
"Hydra Avenue, Al Reem Island, Abu Dhabi",24.4921671,54.4077945
"Masdar City, Abu Dhabi",24.4266734,54.614979
"Capital Plaza Tower A, Capital Plaza, Al Markaziya, Abu Dhabi",24.4991102,54.367563
"Residence 110, Business Bay, Dubai",25.1776184,55.2699752
"Almas Tower, Jumeirah Lake Towers (JLT), Dubai",25.0689836,55.1412048
"Al Rumaila, Ajman",25.4002628,55.4319329
"Tower 22, Al Reef Downtown, Al Reef, Abu Dhabi",24.4570255,54.6732983
"Al Forsan Residence, Khalifa City, Abu Dhabi",24.4116285,54.5494716
"Al Rawda 3, Al Rawda, Ajman",25.3885521,55.4997922
"Al Mowaihat, Ajman",25.3882791,55.4946403
"La Riviera, Dubai Marina, Dubai",25.0734074,55.1386816
"Dubai Marina Moon Tower, Dubai Marina, Dubai",25.0781141,55.1409484
"Plaza Residences, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0528232,55.2080561
"Rose 2, Emirates Gardens, JVC District 12, Jumeirah Village Circle (JVC), Dubai",25.0522299,55.2149717
"The Cedars, Yas Acres, Yas Island, Abu Dhabi",24.5061252,54.6040092
"2020 Marquis, Arjan, Dubai",25.0651757,55.2349469
"Nation Towers, Corniche Area, Abu Dhabi",24.464233,54.3274707
"Rolla Square, Rolla Area, Sharjah",25.356618,55.3902416
"European, Canal Residence West, Dubai Sports City, Dubai",25.0381534,55.2210473
"Creek Gate Tower 2, Creek Gate, Dubai Creek Harbour, Dubai",25.2055072,55.3470135
"Al Jurf 2, Al Jurf, Ajman",25.4004616,55.5037108
"Oasis Residences, Masdar City, Abu Dhabi",24.4266734,54.614979
"Marina Diamond 1, Marina Diamonds, Dubai Marina, Dubai",25.0799116,55.1446848
"Skyline Residence, Sheikh Zayed Road, Dubai",25.213775,55.2747112
"Al Tiwayya, Al Ain",24.2557965,55.6925239
"Deira Enrichment Project, Deira, Dubai",25.276883,55.2998564
"Royal Marina Villas, Marina Village, Abu Dhabi",24.453884,54.3773438
"Mohammed Bin Rashid City, Dubai",25.1663758,55.2766574
"Bab Al Qasr Hotel, Corniche Area, Abu Dhabi",24.458499,54.3204554
"Uptown Mirdif Mall, Uptown Mirdif, Mirdif, Dubai",25.2238228,55.4247776
"Global Gate, Saadiyat Island, Abu Dhabi",24.5210056,54.4336355
"Oceanscape, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.5076401,54.4056151
"Al Sabkha, Sharjah",25.3795555,55.4319329
"Al Rawda, Ajman",25.3915286,55.5108722
"Creek Rise 2 Tower, Creek Rise, Dubai Creek Harbour, Dubai",25.2060907,55.3439115
"The Pearl Residences, Saadiyat Beach, Saadiyat Island, Abu Dhabi",24.5565101,54.4558771
"Harbour Gate, Dubai Creek Harbour, Dubai",25.2076944,55.347262
"Falcon Towers, Al Rashidiya 2, Al Rashidiya, Ajman",25.3987023,55.4485162
"Badrah, Dubai Waterfront, Dubai",24.955556,54.909444
"Yasmin, Arabian Ranches 2, Dubai",25.0331427,55.272887
"Meera Shams Tower 2, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.503782,54.4101126
"Saadiyat Promenade, Saadiyat Island, Abu Dhabi",24.5144512,54.4448973
"Shams 4, Shams, Jumeirah Beach Residence (JBR), Dubai",25.0728716,55.129994
"Almond Towers, Garden City, Ajman",25.4043394,55.5077516
"Regional, Jumeirah Park, Dubai",25.0471279,55.1555195
"Guardian Towers, Danet Abu Dhabi, Abu Dhabi",24.4316669,54.4354963
"La Quinta, Villanova, Dubailand, Dubai",25.0701932,55.3510942
"Art 3, Al Raffa, Bur Dubai, Dubai",25.2554137,55.2895172
"Horizon Tower A, Horizon Towers, City of Lights, Al Reem Island, Abu Dhabi",24.4938793,54.403794
"Marina Bay Tower 2, Marina Bay, City of Lights, Al Reem Island, Abu Dhabi",24.4969914,54.4027581
"Eden Apartments, Motor City, Dubai",25.0451884,55.2341683
"Al Khawaneej, Dubai",25.2327717,55.5081012
"Al Fahad Tower 2, Barsha Heights (Tecom), Dubai",25.1013297,55.1781763
"Victoria Residency, Al Furjan, Dubai",25.028425,55.1538938
"Tower 41, Al Reef Downtown, Al Reef, Abu Dhabi",24.4570255,54.6732983
"Trafalgar Executive, Central Business District, International City, Dubai",25.164909,55.4057221
"Al Khan, Sharjah",25.3191613,55.3762785
"Al Hamra Village Golf Apartments, Al Hamra Village, Ras Al Khaimah",25.6919474,55.7828528
"MSH8, Shakhbout City, Abu Dhabi",24.3661616,54.6360615
"MSH2, Shakhbout City, Abu Dhabi",24.3661616,54.6360615
"Al Manara Tower, JVT District 4, Jumeirah Village Triangle (JVT), Dubai",25.0432729,55.193557
"Al Sharafi Building, Al Karama, Dubai",25.2461898,55.3050616
"Al Dhafrah 2, Al Dhafrah, The Greens, Dubai",25.0925984,55.171526
"Ahmed Hamdan Budebes Building, Al Souk Al Kabeer, Bur Dubai, Dubai",25.262408,55.2936155
"Mulberry 2, Emirates Gardens 2, JVC District 14, Jumeirah Village Circle (JVC), Dubai",25.0488228,55.2050756
"Ansam 2, Ansam, Yas Island, Abu Dhabi",24.484259,54.5994258
"Al Barsha, Dubai",25.083827,55.220397
"Park Towers, DIFC, Dubai",25.2095245,55.2790906
"The Residence Central Park, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.506258,54.4073066
"Grand Mercure Hotel And Residences Dubai Airport, Al Garhoud, Dubai",25.250866,55.343706
"Muroor Road, Al Muroor, Abu Dhabi",24.4459473,54.4033963
"Royal Breeze 3, Royal Breeze Apartment, Al Hamra Village, Ras Al Khaimah",25.6998889,55.782475
"Dania 4, Dania District, Midtown, Dubai Production City (IMPZ), Dubai",25.0317773,55.1900227
"Liwa Centre, Hamdan Street, Abu Dhabi",24.4878233,54.3610393
"Creekside 18, Dubai Creek Harbour, Dubai",25.2041103,55.3446076
"Zahra Apartments, Town Square, Dubai",25.0101612,55.290043
"Sahara Tower 1, Sahara Towers, Al Nahda (Sharjah), Sharjah",25.2977042,55.367151
"Apartment Building 6, Bluewaters Residences, Bluewaters Island, Dubai",25.0792222,55.1196684
"Sheikh Zayed Road, Dubai",25.0699544,55.1370806
"Plaza Residences Block B, Plaza Residences, JVC District 13, Jumeirah Village Circle (JVC), Dubai",25.0528786,55.2073944
"Mulberry 1 Building A1, Mulberry 1, Park Heights, Dubai Hills Estate, Dubai",25.2048493,55.2707828
"Al Badia Residences 1, Al Badia Residences, Dubai Festival City, Dubai",25.216415,55.370415
"Jaddaf Waterfront, Al Jaddaf, Dubai",25.2250683,55.3378531
"Heritage Building, Al Barsha 1, Al Barsha, Dubai",25.1148355,55.2044759
"Narcissus Building, Dubai Silicon Oasis, Dubai",25.1233748,55.3994703
"RDK Tower 1, RDK Towers, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",24.4819431,54.405936
"Mazyad Mall, Mohammed Bin Zayed City, Abu Dhabi",24.3732123,54.5380077
"Golden Mile 5, Golden Mile, Palm Jumeirah, Dubai",25.1078457,55.1461198
"Sea View Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.5117164,54.405504
"Al Hamra Village Type C Villas, Al Hamra Village, Ras Al Khaimah",25.6919474,55.7828528
"Carson - The Drive, DAMAC Hills, Dubai",25.0292369,55.2527796
"Jumeirah Apartments, Jumeirah 1, Jumeirah, Dubai",25.2201105,55.2563077
"Al Khalidiya, Al Ain",24.1301619,55.8023118
"Al Rayyana, Khalifa City, Abu Dhabi",24.4113692,54.5361872
"Sigma Towers, City of Lights, Al Reem Island, Abu Dhabi",24.4993383,54.40443
"Hydra Village, Abu Dhabi",24.547616,54.6998347
"Yasmina Residence, Al Reem Island, Abu Dhabi",24.4994283,54.4091687
"Park Villas, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0690652,55.2052325
"Tower 7, Al Reef Downtown, Al Reef, Abu Dhabi",24.4570255,54.6732983
"Wasl Crystal IV, Al Quoz 4, Al Quoz, Dubai",25.1536935,55.2488058
"Sidra Community, Al Raha Gardens, Abu Dhabi",24.4341517,54.5731756
"Butina Building 2, Bu Tina, Sharjah",25.3715888,55.398526
"Al Dafeinah, Asharij, Al Ain",24.2015519,55.6704671
"Damac Maison Prive Tower A, DAMAC Maison Prive, Business Bay, Dubai",25.1843104,55.2755156
"Villanova, Dubailand, Dubai",25.0729344,55.3587368
"Miska 5, Miska, Old Town, Downtown Dubai, Dubai",25.1887968,55.2756017
"Central Park Residence Tower, Central Park Towers, DIFC, Dubai",25.2067366,55.275316
"International City Phase 2 (Warsan 4), International City, Dubai",25.1481822,55.4009738
"Palm Oasis Villas, Al Mushrif, Abu Dhabi",24.4271912,54.4215617
"Aquilegia, DAMAC Hills 2 (Akoya by DAMAC), Dubai",24.9954631,55.388303
"Riman Tower, Al Raha Beach, Abu Dhabi",24.4436913,54.587598
"Al Furjan West, Al Furjan, Dubai",25.0229872,55.1301024
"Sandhurst House, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0601975,55.2093505
"Sigma Tower 2, Sigma Towers, City of Lights, Al Reem Island, Abu Dhabi",24.4993383,54.40443
"Sas Al Nakhl Village, Abu Dhabi",24.4043863,54.5293394
"Al Soor, Sharjah",25.3500799,55.3869556
"City Apartments, JVC District 11, Jumeirah Village Circle (JVC), Dubai",25.0649993,55.210947
"Mazaya 29, Queue Point, Liwan, Dubai",25.1020068,55.3713318
"Friends Tower, Danet Abu Dhabi, Abu Dhabi",24.4289375,54.4364375
"Dubai Residence Complex, Dubai",25.0920511,55.3842403
"Al Falah Street, Abu Dhabi",24.4754915,54.3652128
"Al Barsha South, Al Barsha, Dubai",25.0764291,55.2314448
"Reehan 3, Reehan, Old Town, Downtown Dubai, Dubai",25.1893987,55.2773398
"Sky Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",24.4941549,54.4089115
"Bawabat Al Sharq, Baniyas, Abu Dhabi",24.3113148,54.621834
"Azizi Mina, Palm Jumeirah, Dubai",25.1269446,55.153537
"Silicon Plaza, Barsha Heights (Tecom), Dubai",25.0990001,55.1724752
"Al Reef Downtown, Al Reef, Abu Dhabi",24.4570255,54.6732983
"Al Furjan, Dubai",25.0251668,55.1458611
"Al Rahba 2, Al Rahba, Al Muneera, Al Raha Beach, Abu Dhabi",24.4519423,54.6057697
"Micasa Avenue, Al Furjan, Dubai",25.0226378,55.156684
"Al Mamzar 1, Al Mamzar, Sharjah",25.3070465,55.3661132
"18 Villas Complex, Khalifa City, Abu Dhabi",24.4161075,54.5762199
"Areej Apartments, Aljada, Sharjah",25.3389118,55.3964406
"Al Rahba 1, Al Rahba, Al Muneera, Al Raha Beach, Abu Dhabi",24.4517399,54.6039153
"The Cascades, Dubai Marina, Dubai",25.0728958,55.1382767
"Dubai Hills Estate, Dubai",25.1002989,55.2458487
"Bloom Towers, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.065054,55.2057745
"Legacy Large, Legacy, Jumeirah Park, Dubai",25.0471279,55.1555195
"Mirdif Tulip, Mirdif, Dubai",25.2196159,55.4194753
"Ajman Industrial, Ajman",25.3808515,55.4713993
"Abu Dhabi Gate City (Officers City), Abu Dhabi",24.397137,54.511481
"Al Nahda Complex Towers, Al Nahda (Sharjah), Sharjah",25.3019341,55.3738128
"Rimal 5, Rimal, Jumeirah Beach Residence (JBR), Dubai",25.0760791,55.1330137
"Fayrouz Building, Bab Al Bahr Residences, Al Marjan Island, Ras Al Khaimah",25.6648994,55.7476276
"Al Khor Towers, Ajman Downtown, Ajman",25.3939503,55.4576292
"Wilton Terraces 2, Sobha Hartland, Dubai",25.1769069,55.3107258
"Golden Sands 14, Al Mankhool, Bur Dubai, Dubai",25.2496086,55.2950183
"Bella Casa, Serena, Dubai",25.0360603,55.288718
"Al Nuaimiya 1, Al Nuaimiya, Ajman",25.3776179,55.4586129
"Muhaisnah 4, Muhaisnah, Dubai",25.277877,55.4097873
"Port Saeed, Deira, Dubai",25.2513145,55.3295568
"Art XII, Barsha Heights (Tecom), Dubai",25.1011637,55.1769075
"The Sundials, Jumeirah Golf Estates, Dubai",25.0188038,55.191058
"Indigo Beach Residence, Maryam Island, Al Khan, Sharjah",25.3236563,55.3602836
"Al Foah, Al Ain",24.3477664,55.7916887
"Reva Residences, Business Bay, Dubai",25.187815,55.2833201
"Art 8, Barsha Heights (Tecom), Dubai",25.0942491,55.1745677
"J-05, Morocco Cluster, International City, Dubai",25.1618209,55.4187833
"May Residence Tower 2, May Residence, JVC District 10, Jumeirah Village Circle (JVC), Dubai",25.0665632,55.2038681
"Golden Sands 7, Al Mankhool, Bur Dubai, Dubai",25.251917,55.2954971
"Syann Park, Arjan, Dubai",25.0562088,55.2368537
"Al Ameriya, Al Jimi, Al Ain",24.2541273,55.727279
"Skyview Tower, Dubai Marina, Dubai",25.0841121,55.1423689
"Al Manaf Building, Al Barsha 1, Al Barsha, Dubai",25.1108025,55.1955445
"The Greens, Dubai",25.0920718,55.1713892
"Hayat Boulevard 1B, Hayat Boulevard, Town Square, Dubai",25.004806,55.2963747
"Faisal Building, Oud Metha, Bur Dubai, Dubai",25.239126,55.3129667
"Al Awir, Dubai",25.1784957,55.545002
"Al Rifah, Sharjah",25.8585236,56.0181147
"Central District, Al Ain",24.2258112,55.7652183
"Zakhir, Al Ain",24.127896,55.6793158
"Al Nahda Towers, Al Nahda (Sharjah), Sharjah",25.3087884,55.3782368
"Executive Bay Tower A, The Executive Bay, Business Bay, Dubai",25.1784017,55.2663993
"City of Lights, Al Reem Island, Abu Dhabi",24.4969914,54.4027581
"Sunrise Bay, Emaar Beachfront, Dubai Harbour, Dubai",25.0983984,55.1406875
"Al Swuaifi, Zakhir, Al Ain",24.1481009,55.7009012
"Sea Tower, Al Hosn, Abu Dhabi",24.4875008,54.3518104
"Al Hamidiyah, Ajman",25.39372,55.5385871
"Al Mowaihat 1, Al Mowaihat, Ajman",25.3882791,55.4946403
"Ocean Terrace Residence, Marina Square, Al Reem Island, Abu Dhabi",24.4927643,54.3927597
"The Residences, Downtown Dubai, Dubai",25.1925976,55.2733058
"Veneto, DAMAC Hills, Dubai",25.0279598,55.2568778
"Saeed Towers, Sheikh Zayed Road, Dubai",25.2226594,55.2819441
"Mayan 3, Mayan, Yas Island, Abu Dhabi",24.4639119,54.5954082
"Oasis Residences Two, Oasis Residences, Masdar City, Abu Dhabi",24.4266734,54.614979
"Sharqan, Sharjah",25.3814086,55.4097873
"Al Muwaiji, Al Ain",24.2093138,55.7122576
"City Avenue Apartment, Al Qusais 2, Al Qusais Residential Area, Al Qusais, Dubai",25.2734317,55.3823065
"Rochester, The Park Villas, DAMAC Hills, Dubai",24.9879316,55.3749762
"Executive Tower M (West Heights 1), Executive Towers, Business Bay, Dubai",25.1904046,55.2655995
